last_season,current_club_id,country_of_citizenship,sub_position,foot,height_in_cm,agent_name,current_club_domestic_competition_id,highest_market_value_in_eur,valor_real,edad,contrato_restante,convocado,tempo_2018_titu,tempo_2019_titu,tempo_2020_titu,tempo_2021_titu,tempo_2022_titu,tempo_2023_titu,tempo_2024_titu,capitanias,temporada_2018_g,temporada_2019_g,temporada_2020_g,temporada_2021_g,temporada_2022_g,temporada_2023_g,temporada_2024_g,goles,asistencias,cambios,amarillas,club_id,stadium_seats,temporada_2018_a,temporada_2019_a,temporada_2020_a,temporada_2021_a,temporada_2022_a,temporada_2023_a,temporada_2024_a,jerarquia_rondas_CL,jerarquia_rondas_EL,jugador_ofensivo,efectividad
2021,27,Germany,Central Midfield,right,179.0,,L1,275000.0,210294.25045876298,30.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,27,75000,,,,,,,,,,0,
2023,105,Albania,Defensive Midfield,both,190.0,,L1,900000.0,432382.70165620284,33.0,,47.0,2.0,18.0,13.0,0.0,1.0,0.0,5.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,,105,17810,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0.0851063829787234
2021,380,Italy,Centre-Back,right,184.0,,IT1,350000.0,180252.2146789397,30.0,,14.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,,380,29739,,,,,,,,,,0,
2018,130,Italy,Right-Back,right,183.0,Football Service,IT1,1000000.0,186286.4478272491,32.0,,38.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,1.0,130,22352,,,,,,,,,,0,
2018,130,Italy,Centre-Forward,right,182.0,,IT1,450000.0,155238.70652270757,28.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1.0,,130,22352,,,,,,,,,,1,
2018,1038,Italy,Goalkeeper,left,192.0,Gio’sport,IT1,,248381.93043633213,25.0,5.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1038,36348,,,,,,,,,,0,
2024,2036,Germany,Goalkeeper,left,191.0,PRO Profil GmbH,L1,500000.0,255462.43517395094,33.0,1.0,18.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,1.0,2036,15000,,,,,,,,,,0,
2021,16795,Spain,Centre-Forward,right,188.0,,ES1,3500000.0,721008.8587157588,38.0,2.0,196.0,26.0,30.0,21.0,24.0,13.0,0.0,0.0,70.0,8.0,16.0,8.0,18.0,4.0,0.0,0.0,54.0,24.0,56.0,3.0,16795,19336,5.0,6.0,4.0,5.0,4.0,0.0,0.0,,,1,0.3979591836734694
2018,1110,Germany,Centre-Back,right,188.0,PRO Profil GmbH,GB1,7000000.0,620954.8260908303,27.0,6.0,63.0,38.0,17.0,1.0,2.0,2.0,2.0,0.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,1110,24500,,,,,,,,,,0,
2022,167,Germany,Defensive Midfield,right,188.0,,L1,8000000.0,586263.2540979073,31.0,,109.0,16.0,15.0,14.0,18.0,0.0,0.0,0.0,,,,,,,,,,6.0,16.0,,167,30660,3.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0,
2022,2687,Spain,Centre-Forward,left,183.0,JV SPORTS SL,ES1,2500000.0,586263.2540979073,30.0,,41.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,2.0,2.0,1.0,2687,21094,0.0,0.0,2.0,0.0,0.0,0.0,0.0,,,1,0.17073170731707318
2021,79,Germany,Attacking Midfield,left,180.0,Karlheinz Förster,L1,7000000.0,240336.28623858627,30.0,,90.0,16.0,6.0,9.0,7.0,0.0,0.0,0.0,2.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,10.0,9.0,21.0,,79,60449,1.0,2.0,3.0,3.0,0.0,0.0,0.0,,,1,0.2111111111111111
2018,415,Trinidad and Tobago,Central Midfield,left,188.0,,FR1,2000000.0,496763.86087266426,25.0,6.0,45.0,13.0,3.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,2.0,,415,33150,,,,,,,,,,0,
2020,1533,Spain,Goalkeeper,right,184.0,YOU FIRST,ES1,3000000.0,722356.6992633295,31.0,4.0,125.0,1.0,4.0,6.0,5.0,1.0,0.0,0.0,2.0,,,,,,,,,,,1.0,1533,8164,,,,,,,,,,0,
2020,167,Germany,Centre-Forward,left,186.0,Robert Schneider,L1,8000000.0,481571.13284221967,,,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,2.0,,167,30660,,,,,,,,,,1,
2020,24,Argentina,Centre-Back,right,188.0,Front Group GmbH,L1,5000000.0,1203927.832105549,33.0,,103.0,27.0,29.0,31.0,3.0,0.0,0.0,0.0,88.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,24,58000,2.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0,0.0970873786407767
2021,969,Serbia,Centre-Forward,left,193.0,CG sports,FR1,3800000.0,360504.4293578794,30.0,,115.0,12.0,4.0,0.0,1.0,0.0,0.0,0.0,,5.0,0.0,2.0,1.0,0.0,0.0,0.0,8.0,4.0,5.0,,969,22000,3.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,0.10434782608695652
2023,16795,Spain,Right-Back,right,183.0,Promoesport,ES1,2000000.0,432382.70165620284,34.0,,116.0,0.0,17.0,22.0,18.0,13.0,0.0,0.0,67.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,9.0,18.0,2.0,16795,19336,0.0,6.0,0.0,3.0,0.0,0.0,0.0,,,0,0.09482758620689655
2018,5358,Spain,Goalkeeper,right,182.0,,ES1,3500000.0,372572.8956544982,35.0,,,,,,,,,,,,,,,,,,,,,,5358,9128,,,,,,,,,,0,
2018,42,Brazil,Centre-Forward,right,192.0,,L1,7000000.0,372572.8956544982,28.0,,16.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,,42,49000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,1,0.25
2024,27,Germany,Second Striker,right,185.0,Kögl & Partner GmbH,L1,75000000.0,6131098.444174822,34.0,1.0,267.0,42.0,32.0,45.0,48.0,31.0,17.0,8.0,54.0,16.0,9.0,18.0,14.0,9.0,7.0,9.0,82.0,131.0,106.0,,27,75000,18.0,23.0,23.0,32.0,14.0,13.0,8.0,,,1,0.797752808988764
2023,86,Germany,Defensive Midfield,both,182.0,DLT Sports Group,L1,500000.0,324287.02624215215,33.0,,100.0,0.0,9.0,12.0,10.0,12.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,33.0,,86,42100,0.0,2.0,1.0,0.0,0.0,2.0,0.0,,,0,0.06
2018,367,Spain,Goalkeeper,right,182.0,Soccer Relations,ES1,800000.0,124190.96521816606,32.0,,33.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,,367,14708,,,,,,,,,,0,
2019,38,United States,Central Midfield,right,183.0,Wasserman,L1,3500000.0,610639.6588065419,28.0,4.0,65.0,11.0,19.0,11.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,7.0,1.0,38,54600,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,0,0.1076923076923077
2018,1050,Mexico,Right-Back,right,180.0,Nomi Sports,ES1,10000000.0,869336.7565271624,29.0,5.0,39.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1050,23500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.07692307692307693
2021,237,Spain,Central Midfield,right,178.0,,ES1,2000000.0,240336.28623858627,36.0,2.0,79.0,0.0,17.0,15.0,6.0,14.0,0.0,0.0,4.0,0.0,3.0,2.0,1.0,5.0,0.0,0.0,11.0,9.0,29.0,1.0,237,26020,0.0,1.0,3.0,2.0,3.0,0.0,0.0,,,0,0.25316455696202533
2018,1162,Guadeloupe,Centre-Forward,right,175.0,Promoesport,FR1,5000000.0,186286.4478272491,29.0,,55.0,27.0,2.0,1.0,1.0,0.0,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,8.0,1.0,1162,20500,,,,,,,,,,1,
2023,244,Gabon,Centre-Forward,right,187.0,,FR1,75000000.0,5404783.770702536,33.0,3.0,231.0,33.0,43.0,34.0,30.0,28.0,1.0,10.0,75.0,25.0,31.0,20.0,14.0,16.0,12.0,17.0,135.0,33.0,54.0,2.0,244,67394,7.0,6.0,3.0,4.0,2.0,7.0,4.0,,,1,0.7272727272727273
2019,82,Spain,Defensive Midfield,right,182.0,Bahía Internacional,L1,13000000.0,1221279.3176130839,28.0,,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,82,28917,,,,,,,,,,0,
2023,418,Spain,Centre-Back,right,180.0,,ES1,35000000.0,3242870.2624215214,32.0,3.0,250.0,26.0,16.0,11.0,33.0,19.0,24.0,9.0,25.0,3.0,0.0,2.0,3.0,1.0,2.0,1.0,12.0,6.0,19.0,,418,81044,0.0,1.0,2.0,0.0,0.0,2.0,1.0,,,0,0.072
2024,86,Germany,Centre-Back,left,186.0,CAA Stellar,L1,1500000.0,1021849.7406958038,32.0,1.0,144.0,33.0,33.0,20.0,9.0,15.0,18.0,9.0,2.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,7.0,16.0,31.0,5.0,86,42100,5.0,4.0,1.0,0.0,2.0,4.0,0.0,,,0,0.1597222222222222
2024,418,Austria,Centre-Back,left,180.0,,ES1,65000000.0,10218497.406958038,31.0,2.0,241.0,37.0,35.0,42.0,48.0,42.0,16.0,0.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,15.0,30.0,20.0,1.0,418,81044,7.0,5.0,2.0,9.0,4.0,3.0,0.0,,,0,0.18672199170124482
2021,16,Switzerland,Goalkeeper,right,187.0,IFM,L1,14000000.0,3004203.5779823284,30.0,4.0,148.0,43.0,38.0,34.0,8.0,1.0,0.0,0.0,,,,,,,,,,,,,16,81365,,,,,,,,,,0,
2020,15,Austria,Centre-Back,right,186.0,VPA Sports,L1,15000000.0,5417675.244474971,28.0,4.0,179.0,25.0,13.0,16.0,21.0,11.0,0.0,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,9.0,2.0,15,30210,1.0,1.0,0.0,2.0,0.0,0.0,0.0,,,0,0.03910614525139665
2021,16,Switzerland,Goalkeeper,right,194.0,ROOF,L1,4500000.0,240336.28623858627,33.0,4.0,196.0,18.0,7.0,8.0,23.0,9.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,16,81365,,,,,,,,,,0,
2024,12321,Uruguay,Centre-Forward,right,184.0,,ES1,10000000.0,1226219.6888349645,37.0,2.0,94.0,25.0,17.0,0.0,0.0,4.0,5.0,1.0,14.0,23.0,9.0,0.0,0.0,5.0,13.0,10.0,60.0,8.0,20.0,1.0,12321,14624,3.0,0.0,0.0,0.0,0.0,2.0,3.0,,,1,0.723404255319149
2020,4171,Spain,Right Winger,left,174.0,GG11 ,IT1,17500000.0,300981.95802638726,30.0,,94.0,31.0,9.0,8.0,2.0,0.0,0.0,0.0,,8.0,3.0,2.0,1.0,0.0,0.0,0.0,14.0,14.0,17.0,,4171,16867,10.0,2.0,1.0,1.0,0.0,0.0,0.0,,,1,0.2978723404255319
2022,681,Spain,Defensive Midfield,right,179.0,Bahía Internacional,ES1,25000000.0,2345053.0163916294,31.0,,137.0,31.0,9.0,0.0,10.0,11.0,13.0,0.0,63.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,5.0,32.0,3.0,681,39313,2.0,1.0,0.0,0.0,1.0,1.0,0.0,,,0,0.08029197080291971
2023,3302,Spain,Goalkeeper,right,185.0,Promoesport,ES1,2500000.0,324287.02624215215,32.0,,38.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,7.0,,,,,,,,,,1.0,,3302,18331,,,,,,,,,,0,
2019,681,Spain,Central Midfield,right,186.0,,ES1,4000000.0,1954046.9081809341,32.0,,58.0,19.0,7.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,14.0,1.0,681,39313,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.08620689655172414
2024,430,Spain,Goalkeeper,right,192.0,,IT1,70000000.0,5109248.703479019,33.0,1.0,272.0,45.0,43.0,38.0,41.0,45.0,34.0,0.0,9.0,,,,,,,,,2.0,,1.0,430,43147,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,0,
2021,16795,Spain,Central Midfield,right,180.0,InterStarDeporte,ES1,1500000.0,600840.7155964656,32.0,2.0,86.0,0.0,10.0,10.0,27.0,5.0,0.0,0.0,6.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,5.0,11.0,23.0,,16795,19336,0.0,4.0,4.0,2.0,1.0,0.0,0.0,,,0,0.18604651162790697
2024,1050,Spain,Central Midfield,right,182.0,AC Talent,ES1,35000000.0,2043699.4813916076,34.0,2.0,267.0,38.0,50.0,39.0,52.0,40.0,23.0,3.0,120.0,7.0,14.0,4.0,2.0,3.0,6.0,3.0,39.0,54.0,51.0,1.0,1050,23500,8.0,12.0,4.0,14.0,10.0,2.0,4.0,,,0,0.34831460674157305
2021,1010,Northern Ireland,Centre-Back,right,189.0,,GB1,5000000.0,721008.8587157588,31.0,2.0,122.0,25.0,37.0,10.0,15.0,14.0,0.0,0.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,1010,21577,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,0,0.05737704918032787
2020,130,Italy,Centre-Back,right,180.0,Football Company Srl,IT1,1600000.0,90294.58740791619,32.0,3.0,103.0,20.0,37.0,28.0,4.0,0.0,0.0,0.0,13.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,,4.0,1.0,130,22352,,,,,,,,,,0,
2018,42,Germany,Central Midfield,left,180.0,ROOF,L1,3500000.0,186286.4478272491,28.0,5.0,9.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,,,,,,,,,,2.0,5.0,1.0,42,49000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,
2019,1005,Italy,Centre-Back,right,187.0,,IT1,2500000.0,488511.72704523354,33.0,,80.0,28.0,21.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,2.0,,1.0,1005,31559,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,,0,
2018,5358,Serbia,Left-Back,left,176.0,Global Soccer,ES1,700000.0,62095.48260908303,28.0,5.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,2.0,2.0,5358,9128,,,,,,,,,,0,
2021,79,Germany,Attacking Midfield,left,175.0,think forward,L1,2500000.0,721008.8587157588,28.0,,52.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,8.0,,79,60449,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,,1,0.1346153846153846
2023,368,Argentina,Left-Back,left,172.0,Eleven Talent Group,ES1,18000000.0,4323827.016562029,31.0,4.0,229.0,38.0,31.0,27.0,35.0,29.0,24.0,5.0,1.0,3.0,1.0,1.0,2.0,0.0,3.0,1.0,11.0,35.0,40.0,10.0,368,43883,5.0,9.0,4.0,6.0,4.0,5.0,2.0,,,0,0.20087336244541484
2023,31,Spain,Central Midfield,right,174.0,Unique Sports Group,GB1,70000000.0,10809567.541405072,31.0,,203.0,27.0,39.0,16.0,31.0,32.0,7.0,0.0,,6.0,1.0,3.0,3.0,0.0,0.0,0.0,13.0,21.0,44.0,1.0,31,61276,8.0,7.0,0.0,1.0,4.0,1.0,0.0,,,0,0.16748768472906403
2019,3911,France,Attacking Midfield,left,172.0,One Team Management,FR1,2000000.0,488511.72704523354,28.0,4.0,23.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,8.0,1.0,3911,15220,0.0,7.0,0.0,0.0,0.0,0.0,0.0,,,1,0.43478260869565216
2019,252,Sweden,Central Midfield,left,184.0,,IT1,2000000.0,244255.86352261677,29.0,4.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1.0,252,34901,,,,,,,,,,0,
2022,969,,Centre-Forward,right,181.0,,FR1,10000000.0,1758789.762293722,31.0,,212.0,32.0,23.0,9.0,15.0,13.0,3.0,0.0,,11.0,7.0,2.0,5.0,2.0,0.0,0.0,27.0,14.0,45.0,2.0,969,22000,3.0,5.0,2.0,2.0,2.0,0.0,0.0,,,1,0.19339622641509435
2023,3524,France,Defensive Midfield,right,187.0,,FR1,16000000.0,756669.727898355,33.0,,156.0,9.0,15.0,28.0,28.0,15.0,11.0,3.0,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,4.0,54.0,1.0,3524,10800,0.0,0.0,2.0,1.0,1.0,0.0,0.0,,,0,0.05128205128205128
2024,738,France,Goalkeeper,left,187.0,,FR1,1000000.0,204369.94813916076,33.0,1.0,76.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,738,25178,,,,,,,,,,0,
2022,667,France,Centre-Back,left,185.0,,FR1,5000000.0,1172526.5081958147,32.0,,105.0,24.0,14.0,1.0,16.0,14.0,11.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,5.0,4.0,1.0,667,26109,4.0,0.0,0.0,0.0,1.0,0.0,0.0,,,0,0.0761904761904762
2024,995,Portugal,Goalkeeper,left,184.0,,FR1,25000000.0,1532774.6110437056,33.0,1.0,218.0,41.0,45.0,28.0,43.0,33.0,19.0,8.0,16.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,,,,995,35322,,,,,,,,,,0,
2018,1162,Congo,Defensive Midfield,right,188.0,,FR1,3500000.0,310477.41304541513,29.0,,47.0,32.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,,7.0,2.0,1162,20500,,,,,,,,,,0,
2021,1082,France,Right-Back,right,173.0,,FR1,3500000.0,240336.28623858627,31.0,,120.0,1.0,9.0,6.0,1.0,0.0,0.0,0.0,,,,,,,,,,4.0,3.0,1.0,1082,50186,1.0,3.0,0.0,0.0,0.0,0.0,0.0,,,0,
2019,1160,France,Central Midfield,left,186.0,,FR1,1750000.0,305319.82940327097,30.0,,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1160,8033,,,,,,,,,,0,
2020,86,Czech Republic,Right-Back,right,182.0,,L1,3500000.0,361178.34963166475,33.0,3.0,123.0,35.0,33.0,29.0,24.0,0.0,0.0,0.0,20.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,11.0,11.0,3.0,1.0,86,42100,5.0,2.0,3.0,1.0,0.0,0.0,0.0,,,0,0.17886178861788618
2018,24,Israel,Left-Back,left,176.0,,L1,1500000.0,310477.41304541513,25.0,6.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1.0,2.0,,24,58000,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
2022,1025,Chile,Defensive Midfield,right,171.0,Vibra Futbol,IT1,13000000.0,938021.2065566517,34.0,,173.0,42.0,23.0,17.0,19.0,29.0,3.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,38.0,2.0,1025,36462,0.0,0.0,1.0,2.0,1.0,0.0,0.0,,,0,0.028901734104046242
2020,366,Chile,Right Winger,right,168.0,Fernando Felicevich,ES1,6000000.0,240785.56642110983,33.0,,113.0,24.0,34.0,26.0,15.0,0.0,0.0,0.0,,4.0,6.0,6.0,4.0,0.0,0.0,0.0,20.0,21.0,33.0,1.0,366,27618,3.0,12.0,3.0,3.0,0.0,0.0,0.0,,,1,0.36283185840707965
2023,105,Germany,Centre-Forward,right,192.0,Cosmos Sports,L1,2250000.0,540478.3770702536,31.0,3.0,130.0,0.0,2.0,15.0,34.0,17.0,1.0,4.0,,2.0,2.0,7.0,10.0,6.0,1.0,0.0,28.0,18.0,29.0,1.0,105,17810,0.0,2.0,3.0,5.0,6.0,1.0,1.0,,,1,0.35384615384615387
2020,2969,Gabon,Centre-Back,right,186.0,NEXGEM,FR1,6000000.0,300981.95802638726,31.0,,108.0,23.0,37.0,26.0,21.0,0.0,0.0,0.0,39.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,,1.0,2969,16098,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.037037037037037035
2022,15,Germany,Right Winger,right,184.0,KL Sportsbase,L1,22000000.0,1172526.5081958147,31.0,,166.0,16.0,24.0,18.0,12.0,6.0,0.0,0.0,,9.0,3.0,7.0,2.0,2.0,0.0,0.0,23.0,28.0,41.0,3.0,15,30210,6.0,6.0,11.0,3.0,2.0,0.0,0.0,,,1,0.3072289156626506
2023,16795,Spain,Right Winger,right,178.0,,ES1,25000000.0,864765.4033124057,35.0,2.0,214.0,40.0,40.0,22.0,18.0,2.0,0.0,0.0,23.0,5.0,5.0,4.0,1.0,0.0,1.0,0.0,16.0,40.0,56.0,4.0,16795,19336,17.0,15.0,3.0,4.0,0.0,1.0,0.0,,,1,0.2616822429906542
2020,398,Bosnia-Herzegovina,Left Midfield,right,183.0,,IT1,14000000.0,1203927.832105549,33.0,,126.0,37.0,39.0,6.0,8.0,0.0,0.0,0.0,90.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,25.0,,398,70634,5.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0,0.1111111111111111
2018,8970,Italy,Centre-Forward,left,176.0,Team Raiola,IT1,3000000.0,434668.3782635812,27.0,6.0,40.0,14.0,16.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,4.0,,8970,16227,2.0,4.0,0.0,0.0,0.0,0.0,0.0,,,1,0.375
2020,331,Argentina,Centre-Back,right,179.0,Primotempo,ES1,6000000.0,240785.56642110983,32.0,3.0,116.0,22.0,20.0,20.0,7.0,0.0,0.0,0.0,,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,5.0,11.0,1.0,331,23576,0.0,2.0,2.0,1.0,0.0,0.0,0.0,,,0,0.07758620689655173
2022,1003,,Right Midfield,right,175.0,,GB1,10000000.0,1172526.5081958147,32.0,2.0,211.0,25.0,9.0,19.0,19.0,9.0,3.0,2.0,4.0,3.0,0.0,0.0,3.0,2.0,1.0,0.0,9.0,23.0,27.0,1.0,1003,32259,5.0,2.0,4.0,6.0,3.0,1.0,2.0,,,0,0.15165876777251186
2018,1110,England,Central Midfield,right,176.0,YMU Group,GB1,3500000.0,310477.41304541513,29.0,6.0,55.0,32.0,16.0,1.0,0.0,2.0,0.0,0.0,28.0,,,,,,,,,1.0,7.0,,1110,24500,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,
2020,399,Ireland,Central Midfield,right,168.0,,GB1,1500000.0,240785.56642110983,29.0,,,,,,,,,,,,,,,,,,,,,,399,37890,,,,,,,,,,0,
2023,873,England,Centre-Back,right,192.0,Capella Sport,GB1,8000000.0,756669.727898355,33.0,,144.0,33.0,25.0,7.0,12.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,1.0,1.0,873,25486,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,0,0.05555555555555555
2020,4083,Martinique,Centre-Forward,right,182.0,Cheikh Fall,IT1,6000000.0,240785.56642110983,29.0,,51.0,16.0,0.0,3.0,4.0,0.0,0.0,0.0,,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,13.0,,4083,16640,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1,0.0784313725490196
2022,703,England,Defensive Midfield,left,177.0,Wasserman,GB1,7500000.0,703515.9049174888,32.0,,27.0,0.0,1.0,0.0,0.0,3.0,4.0,0.0,,,,,,,,,,,4.0,,703,30404,,,,,,,,,,0,
2021,405,Ireland,Central Midfield,left,181.0,,GB1,7500000.0,540756.6440368191,29.0,3.0,67.0,1.0,9.0,13.0,1.0,3.0,2.0,0.0,,0.0,3.0,1.0,0.0,0.0,1.0,0.0,5.0,6.0,16.0,1.0,405,42918,0.0,2.0,4.0,0.0,0.0,0.0,0.0,,,0,0.16417910447761194
2018,603,Philippines,Goalkeeper,right,188.0,OmniSports,GB1,8000000.0,620954.8260908303,27.0,6.0,50.0,22.0,18.0,1.0,0.0,2.0,3.0,0.0,,,,,,,,,,,,1.0,603,33280,,,,,,,,,,0,
2024,379,England,Goalkeeper,left,185.0,CAA Stellar,GB1,,919664.7666262235,32.0,2.0,152.0,15.0,5.0,1.0,0.0,2.0,3.0,4.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,379,62500,,,,,,,,,,0,
2020,4083,Italy,Left-Back,left,183.0,,IT1,1500000.0,180589.17481583238,30.0,3.0,11.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.0,,4083,16640,,,,,,,,,,0,
2018,862,Italy,Defensive Midfield,right,185.0,,IT1,2000000.0,248381.93043633213,27.0,,56.0,20.0,13.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,862,31045,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.03571428571428571
2018,8970,Italy,Centre-Back,right,183.0,,IT1,2500000.0,248381.93043633213,30.0,6.0,6.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,1.0,1.0,8970,16227,,,,,,,,,,0,
2024,621,Spain,Left-Back,left,181.0,Media Base Sports,ES1,20000000.0,1532774.6110437056,33.0,1.0,192.0,21.0,37.0,34.0,13.0,23.0,26.0,8.0,,2.0,3.0,4.0,1.0,1.0,2.0,3.0,16.0,18.0,17.0,3.0,621,53289,1.0,3.0,7.0,0.0,2.0,3.0,2.0,,,0,0.17708333333333334
2020,984,England,Goalkeeper,right,191.0,Wasserman,GB1,2000000.0,300981.95802638726,30.0,4.0,118.0,2.0,6.0,1.0,2.0,1.0,2.0,0.0,,,,,,,,,,,,,984,26850,,,,,,,,,,0,
2019,989,England,Left-Back,left,178.0,Volenti,GB1,3500000.0,1954046.9081809341,32.0,,50.0,29.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,,989,11307,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0.08
2020,984,England,Defensive Midfield,right,180.0,,GB1,9000000.0,601963.9160527745,30.0,3.0,55.0,12.0,1.0,10.0,6.0,2.0,2.0,0.0,17.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,9.0,1.0,984,26850,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0,0.10909090909090909
